seed	Area
158	0.576124
159	0.657956
160	0.693724
161	0.597333
162	0.73664
163	0.722364
164	0.636142
165	0.671076
166	0.727609
167	0.700391
168	0.676356
169	0.68688
170	0.668516
171	0.724427
172	0.684711
173	0.630311
174	0.572498
175	0.72288
176	0.6576
177	0.691769
178	0.623858
179	0.665138
180	0.680124
181	0.723804
182	0.744249
183	0.671271
184	0.582916
185	0.665316
186	0.752409
187	0.624711
188	0.577511
189	0.619236
190	0.724711
191	0.7008
192	0.7464
193	0.647858
194	0.609582
195	0.716196
196	0.736871
197	0.672284
198	0.63408
199	0.639342
200	0.718542
201	0.611147
202	0.661244
203	0.696213
204	0.602027
205	0.728604
206	0.700996
207	0.655751
208	0.64816
209	0.687236
210	0.690222
211	0.686276
212	0.708053
213	0.718293
214	0.627698
215	0.652907
216	0.616978
217	0.69232
218	0.634418
219	0.665707
220	0.672356
221	0.661049
222	0.654436
223	0.629796
224	0.595449
225	0.694844
226	0.695609
227	0.664764
228	0.646507
229	0.669778
230	0.681813
231	0.614524
232	0.618951
233	0.791022
234	0.591911
235	0.771982
236	0.696391
237	0.58896
238	0.611556
239	0.681956
240	0.538382
241	0.667164
242	0.68288
243	0.744249
244	0.731396
245	0.652338
246	0.645173
247	0.743378
248	0.607449
249	0.664462
250	0.702382
251	0.681831
252	0.68752
253	0.754009
254	0.673778
255	0.709956
256	0.56208
257	0.7144
258	0.664924
259	0.635929
260	0.667822
261	0.756249
262	0.612427
263	0.650916
264	0.6912
265	0.726791
266	0.597333
267	0.737742
268	0.677209
269	0.69792
270	0.67424
271	0.594471
272	0.70464
273	0.72208
274	0.700516
275	0.731911
276	0.689191
277	0.761849
278	0.63744
279	0.789938
280	0.675164
281	0.653938
282	0.634596
283	0.669049
284	0.630791
285	0.641547
286	0.645991
287	0.719947
288	0.626667
289	0.661067
290	0.636676
291	0.717493
292	0.640142
293	0.629138
294	0.667271
295	0.729422
296	0.740231
297	0.68128
298	0.708978
299	0.714542
300	0.600942
301	0.549902
302	0.71072
303	0.592373
304	0.729991
305	0.698347
306	0.654116
307	0.614809
308	0.739022
309	0.672124
310	0.648498
311	0.684924
312	0.769316
313	0.60992
314	0.68224
315	0.712178
316	0.711076
317	0.572
318	0.649404
319	0.589476
320	0.74608
321	0.730862
322	0.653831
323	0.650916
324	0.647093
325	0.6432
326	0.620284
327	0.58384
328	0.676889
329	0.699431
330	0.633422
331	0.621564
332	0.652604
333	0.648
334	0.752373
335	0.632
336	0.71456
337	0.661956
338	0.700249
339	0.702009
340	0.705156
341	0.694524
342	0.612462
343	0.622507
344	0.667733
345	0.638542
346	0.672231
347	0.590151
348	0.701369
349	0.576604
350	0.725529
351	0.644178
352	0.739218
353	0.68016
354	0.643289
355	0.756533
356	0.576036
357	0.757724
358	0.752693
359	0.677084
360	0.629493
361	0.74464
362	0.664338
363	0.759467
364	0.700018
365	0.750578
366	0.704267
367	0.669351
368	0.695591
369	0.591858
370	0.676444
371	0.603769
372	0.586044
373	0.68752
374	0.722578
375	0.6832
376	0.646222
377	0.662098
378	0.764196
379	0.692284
380	0.642276
381	0.65728
382	0.665102
383	0.686791
384	0.709796
385	0.735644
386	0.696764
387	0.690916
388	0.656302
389	0.669298
390	0.650791
391	0.615378
392	0.755093
393	0.664391
394	0.735236
395	0.621476
396	0.638169
397	0.626027
398	0.704978
399	0.751876
400	0.697511
401	0.75504
402	0.655289
403	0.695751
404	0.679058
405	0.643271
406	0.619253
407	0.654969
408	0.737493
409	0.691733
410	0.731858
411	0.61616
412	0.654969
413	0.613529
414	0.62128
415	0.745671
416	0.726773
417	0.689102
418	0.676658
419	0.816533
420	0.677351
421	0.623111
422	0.665849
423	0.648249
424	0.64368
425	0.6952
426	0.734436
427	0.663556
428	0.588942
429	0.652889
430	0.618738
431	0.753244
432	0.733938
433	0.698684
434	0.598578
435	0.586916
436	0.59056
437	0.700889
438	0.58704
439	0.786684
440	0.661351
441	0.623822
442	0.633707
443	0.617742
444	0.624409
445	0.744196
446	0.598756
447	0.6728
448	0.654791
449	0.647662
450	0.648587
451	0.646613
452	0.714329
453	0.593956
454	0.666418
455	0.594293
456	0.697796
457	0.726791
458	0.665671
459	0.70608
460	0.690862
461	0.723484
462	0.728427
463	0.657244
464	0.738258
465	0.628107
466	0.750756
467	0.727413
468	0.631467
469	0.667093
470	0.736711
471	0.618436
472	0.622524
473	0.659787
474	0.663502
475	0.65696
476	0.687396
477	0.628569
478	0.669707
479	0.564089
480	0.593778
481	0.651538
482	0.600427
483	0.676569
484	0.688231
485	0.682507
486	0.667982
487	0.696711
488	0.632782
489	0.76304
490	0.669742
491	0.62656
492	0.659342
493	0.639271
494	0.490489
495	0.581209
496	0.676996
497	0.652818
498	0.740978
499	0.664373
500	0.650916
501	0.682258
502	0.588533
503	0.680178
504	0.705636
505	0.656604
506	0.674951
507	0.730596
508	0.665582
509	0.65792
510	0.62736
511	0.550382
512	0.621102
513	0.651324
514	0.65088
515	0.637244
516	0.606827
517	0.669707
518	0.665796
519	0.585849
520	0.740231
521	0.624302
522	0.661564
523	0.556053
524	0.628462
525	0.672693
526	0.63248
527	0.610027
528	0.571591
529	0.631716
530	0.696907
531	0.695147
532	0.709422
533	0.648498
534	0.689369
535	0.702418
536	0.751164
537	0.728693
538	0.638489
539	0.577778
540	0.65952
541	0.666187
542	0.590987
543	0.659804
544	0.772889
545	0.694844
546	0.728587
547	0.712089
548	0.66208
549	0.64672
550	0.730969
551	0.73472
552	0.631058
553	0.738596
554	0.703733
555	0.708871
556	0.729458
557	0.703982
558	0.586524
559	0.51392
560	0.686862
561	0.624516
562	0.594773
563	0.654756
564	0.715627
565	0.672693
566	0.725173
567	0.707538
568	0.69792
569	0.687378
570	0.720604
571	0.712409
572	0.73392
573	0.676853
574	0.68064
575	0.724516
576	0.739147
577	0.727698
578	0.57888
579	0.658098
580	0.72752
581	0.690133
582	0.712
583	0.725849
584	0.5512
585	0.607129
586	0.598329
587	0.591876
588	0.616302
589	0.726969
590	0.628142
591	0.718133
592	0.728693
593	0.740302
594	0.704089
595	0.64432
596	0.641049
597	0.613476
598	0.696622
599	0.706809
600	0.707787
601	0.663698
602	0.699858
603	0.758258
604	0.621298
605	0.670062
606	0.584018
607	0.600444
608	0.697351
609	0.649636
610	0.64992
611	0.694044
612	0.7008
613	0.651751
614	0.607396
615	0.704142
616	0.694382
617	0.678916
618	0.698116
619	0.581191
620	0.601956
621	0.681244
622	0.643858
623	0.611484
624	0.66192
625	0.647982
626	0.584782
627	0.667644
628	0.693511
629	0.702791
630	0.629102
631	0.672782
632	0.673369
633	0.763804
634	0.688178
635	0.768036
636	0.677831
637	0.705956
638	0.656124
639	0.739236
640	0.665476
641	0.738649
642	0.702062
643	0.682951
644	0.660924
645	0.675289
646	0.667627
647	0.684124
648	0.67904
649	0.626133
650	0.595449
651	0.804907
652	0.68928
653	0.736018
654	0.631484
655	0.658364
656	0.610471
657	0.748071
658	0.706773
659	0.680658
660	0.574738
661	0.704142
662	0.578436
663	0.566293
664	0.667769
665	0.644142
666	0.649973
667	0.693031
668	0.761298
669	0.691076
670	0.630436
671	0.714844
672	0.661564
673	0.603538
674	0.698649
675	0.697049
676	0.612747
677	0.663182
678	0.597973
679	0.687733
680	0.726098
681	0.777991
682	0.567787
683	0.68592
684	0.544107
685	0.675573
686	0.646844
687	0.66976
688	0.720533
689	0.592409
690	0.726187
691	0.691413
692	0.729564
693	0.548053
694	0.725351
695	0.721547
696	0.703396
697	0.665333
698	0.644747
699	0.614044
700	0.685013
701	0.674969
702	0.697742
703	0.703964
704	0.659911
705	0.634364
706	0.701476
707	0.678524
708	0.662098
709	0.685564
710	0.63264
711	0.666809
712	0.665582
713	0.652871
714	0.536036
715	0.726276
716	0.665493
717	0.719662
718	0.65488
719	0.682009
720	0.685422
721	0.58576
722	0.676587
723	0.703058
724	0.704142
725	0.638898
726	0.7264
727	0.695342
728	0.623271
729	0.695022
730	0.687698
731	0.672551
732	0.55568
733	0.608836
734	0.738649
735	0.751609
736	0.635164
737	0.721422
738	0.700693
739	0.556907
740	0.656427
741	0.751644
742	0.666098
743	0.712356
744	0.663822
745	0.750756
746	0.694827
747	0.695111
748	0.573049
749	0.685618
750	0.679111
751	0.645476
752	0.752782
753	0.693138
754	0.75328
755	0.643218
756	0.760391
757	0.695182
758	0.705831
759	0.66992
760	0.615929
761	0.601191
762	0.687129
763	0.682169
764	0.600071
765	0.570293
766	0.70368
767	0.678453
768	0.666773
769	0.740107
770	0.717813
771	0.699804
772	0.695751
773	0.651573
774	0.667378
775	0.712711
776	0.665067
777	0.667804
778	0.714364
779	0.637902
780	0.692
781	0.495004
782	0.641653
783	0.712853
784	0.577778
785	0.652089
786	0.771396
787	0.574062
788	0.58
789	0.683484
790	0.652516
791	0.646453
792	0.731289
793	0.673724
794	0.626293
795	0.631324
796	0.627484
797	0.672124
798	0.685849
799	0.640782
800	0.61056
801	0.769333
802	0.683573
803	0.651253
804	0.639804
805	0.784391
806	0.703058
807	0.655662
808	0.610062
809	0.688782
810	0.731147
811	0.674898
812	0.679396
813	0.644036
814	0.724693
815	0.747698
816	0.6904
817	0.741547
818	0.677956
819	0.719218
820	0.671644
821	0.633547
822	0.629191
823	0.554631
824	0.680391
825	0.719431
826	0.707929
827	0.635733
828	0.661973
829	0.788178
830	0.68272
831	0.757298
832	0.760053
833	0.679093
834	0.574809
835	0.659591
836	0.5616
837	0.711858
838	0.656249
839	0.745849
840	0.663822
841	0.673458
842	0.7152
843	0.692818
844	0.760996
845	0.680853
846	0.735147
847	0.686916
848	0.618773
849	0.698169
850	0.547449
851	0.60944
852	0.693689
853	0.676533
854	0.724231
855	0.507236
856	0.735787
857	0.658222
858	0.706329
859	0.657742
860	0.704871
861	0.722489
862	0.67472
863	0.700764
864	0.741564
865	0.7264
866	0.65216
867	0.737013
868	0.701618
869	0.598809
870	0.667218
871	0.72672
872	0.670613
873	0.70672
874	0.629582
875	0.649369
876	0.682631
877	0.744427
878	0.737724
879	0.662347
880	0.611342
881	0.651858
882	0.80912
883	0.750116
884	0.583022
885	0.680089
886	0.66096
887	0.65952
888	0.708889
889	0.750738
890	0.678524
891	0.672533
892	0.682151
893	0.670347
894	0.600533
895	0.689244
896	0.633511
897	0.651733
898	0.607236
899	0.812942
900	0.652978
901	0.617689
902	0.763947
903	0.650436
904	0.553031
905	0.720853
906	0.713724
907	0.732889
908	0.671947
909	0.63296
910	0.587893
911	0.601547
912	0.714773
913	0.679413
914	0.683467
915	0.680391
916	0.68816
917	0.709102
918	0.66048
919	0.630969
920	0.645902
921	0.597671
922	0.667004
923	0.77968
924	0.648231
925	0.552196
926	0.666418
927	0.60448
928	0.685831
929	0.761173
930	0.72048
931	0.641067
932	0.60784
933	0.735093
934	0.641262
935	0.629867
936	0.690418
937	0.610062
938	0.648
939	0.686044
940	0.708267
941	0.700391
942	0.697191
943	0.650418
944	0.74624
945	0.716462
946	0.693493
947	0.616356
948	0.706169
949	0.574347
950	0.729796
951	0.640551
952	0.701813
953	0.675431
954	0.680676
955	0.600996
956	0.601511
957	0.705476
958	0.742436
959	0.550524
960	0.681227
961	0.643449
962	0.592444
963	0.735716
964	0.644178
965	0.640533
966	0.650436
967	0.630276
968	0.686684
969	0.687484
970	0.627502
971	0.688356
972	0.624853
973	0.601156
974	0.605138
975	0.642187
976	0.749138
977	0.683164
978	0.536604
979	0.664427
980	0.747644
981	0.674862
982	0.658027
983	0.673173
984	0.625458
985	0.69728
986	0.655893
987	0.626311
988	0.641813
989	0.670738
990	0.614987
991	0.695236
992	0.614329
993	0.706133
994	0.69312
995	0.744853
996	0.64672
997	0.65728
998	0.649529
999	0.679484
