seed	Area
189	0.650167
190	0.644194
191	0.692222
192	0.688306
193	0.672417
194	0.713083
195	0.6995
196	0.657639
197	0.672806
198	0.609917
199	0.7295
200	0.690333
201	0.614194
202	0.677639
203	0.66275
204	0.618278
205	0.672861
206	0.581361
207	0.668861
208	0.705167
209	0.627444
210	0.712806
211	0.695444
212	0.671694
213	0.741667
214	0.708417
215	0.546722
216	0.696222
217	0.655028
218	0.705056
219	0.613722
220	0.678194
221	0.690306
222	0.613417
223	0.622361
224	0.672778
225	0.714333
226	0.631056
227	0.635778
228	0.712972
229	0.593667
230	0.734278
231	0.568861
232	0.744694
233	0.751306
234	0.632194
235	0.676167
236	0.782806
237	0.5325
238	0.696583
239	0.648417
240	0.581806
241	0.694194
242	0.642889
243	0.707111
244	0.672833
245	0.648278
246	0.606167
247	0.634778
248	0.639444
249	0.775056
250	0.777528
251	0.716028
252	0.620639
253	0.658889
254	0.740611
255	0.732639
256	0.563417
257	0.745361
258	0.656583
259	0.633694
260	0.614583
261	0.694806
262	0.643972
263	0.744167
264	0.723278
265	0.633194
266	0.733639
267	0.634361
268	0.65575
269	0.683083
270	0.678528
271	0.617833
272	0.689972
273	0.508528
274	0.750444
275	0.733278
276	0.705611
277	0.766472
278	0.608583
279	0.667361
280	0.762611
281	0.627972
282	0.685361
283	0.606139
284	0.699167
285	0.59225
286	0.53525
287	0.767278
288	0.6405
289	0.627361
290	0.674111
291	0.666972
292	0.701139
293	0.654611
294	0.727111
295	0.638306
296	0.63725
297	0.636028
298	0.699139
299	0.593528
300	0.574417
301	0.609333
302	0.694861
303	0.614111
304	0.647861
305	0.764194
306	0.753667
307	0.547333
308	0.697667
309	0.616722
310	0.667028
311	0.632222
312	0.711833
313	0.677028
314	0.750778
315	0.652861
316	0.562972
317	0.67175
318	0.552667
319	0.68825
320	0.647833
321	0.66875
322	0.677389
323	0.644278
324	0.753361
325	0.689472
326	0.685778
327	0.563361
328	0.646083
329	0.690861
330	0.682528
331	0.640972
332	0.649556
333	0.605972
334	0.610444
335	0.690972
336	0.70075
337	0.621944
338	0.560861
339	0.666167
340	0.706639
341	0.840472
342	0.620944
343	0.616111
344	0.705389
345	0.703889
346	0.628556
347	0.633333
348	0.677278
349	0.631
350	0.65575
351	0.693972
352	0.627361
353	0.649139
354	0.617694
355	0.687833
356	0.697778
357	0.720833
358	0.702028
359	0.707833
360	0.634833
361	0.698944
362	0.651333
363	0.647722
364	0.648056
365	0.801333
366	0.698667
367	0.743
368	0.688333
369	0.586667
370	0.687139
371	0.630944
372	0.666806
373	0.70725
374	0.622639
375	0.676944
376	0.681194
377	0.6055
378	0.802083
379	0.666222
380	0.679667
381	0.645861
382	0.632833
383	0.664194
384	0.566639
385	0.586611
386	0.540528
387	0.604056
388	0.725139
389	0.635222
390	0.683306
391	0.681889
392	0.7085
393	0.681222
394	0.753222
395	0.615167
396	0.744333
397	0.677278
398	0.679444
399	0.606306
400	0.651361
401	0.664528
402	0.666583
403	0.721972
404	0.566333
405	0.615028
406	0.736806
407	0.720083
408	0.645833
409	0.70175
410	0.704861
411	0.714806
412	0.742
413	0.653889
414	0.748667
415	0.600444
416	0.613889
417	0.621056
418	0.622056
419	0.718333
420	0.737667
421	0.759
422	0.683083
423	0.532806
424	0.667389
425	0.749111
426	0.701278
427	0.623833
428	0.587417
429	0.726833
430	0.733722
431	0.602694
432	0.771472
433	0.582889
434	0.754972
435	0.692222
436	0.639278
437	0.594861
438	0.642111
439	0.717444
440	0.739
441	0.624278
442	0.720722
443	0.676472
444	0.703722
445	0.658222
446	0.632333
447	0.663889
448	0.733583
449	0.625111
450	0.660694
451	0.701
452	0.711667
453	0.699583
454	0.549194
455	0.72425
456	0.686917
457	0.788694
458	0.592556
459	0.670306
460	0.657417
461	0.773
462	0.69725
463	0.639611
464	0.804917
465	0.562333
466	0.668333
467	0.639833
468	0.610917
469	0.727333
470	0.796778
471	0.616111
472	0.682972
473	0.72575
474	0.685806
475	0.670278
476	0.750222
477	0.606917
478	0.689361
479	0.671139
480	0.669167
481	0.529389
482	0.598861
483	0.678639
484	0.672667
485	0.69825
486	0.528528
487	0.613667
488	0.739389
489	0.668056
490	0.690278
491	0.63125
492	0.713639
493	0.613278
494	0.64025
495	0.737639
496	0.737889
497	0.632639
498	0.628056
499	0.675417
500	0.670694
501	0.677806
502	0.645083
503	0.740556
504	0.556889
505	0.538139
506	0.702556
507	0.706278
508	0.656389
509	0.616111
510	0.695944
511	0.705028
512	0.68425
513	0.720278
514	0.617889
515	0.581667
516	0.593194
517	0.622972
518	0.641556
519	0.529944
520	0.636889
521	0.783194
522	0.683639
523	0.66525
524	0.678972
525	0.642444
526	0.658111
527	0.625472
528	0.661972
529	0.681444
530	0.63525
531	0.657667
532	0.576917
533	0.712611
534	0.484722
535	0.659194
536	0.679444
537	0.696417
538	0.764139
539	0.623444
540	0.738972
541	0.606306
542	0.642778
543	0.588444
544	0.65225
545	0.644806
546	0.676194
547	0.726917
548	0.656333
549	0.659639
550	0.800722
551	0.741444
552	0.634278
553	0.65075
554	0.69375
555	0.604778
556	0.792444
557	0.590389
558	0.670972
559	0.566556
560	0.664639
561	0.7715
562	0.474167
563	0.670083
564	0.685417
565	0.621444
566	0.715389
567	0.606833
568	0.681028
569	0.619028
570	0.486833
571	0.818639
572	0.659583
573	0.642389
574	0.671361
575	0.685028
576	0.689083
577	0.666417
578	0.631028
579	0.746333
580	0.758417
581	0.725611
582	0.630472
583	0.741167
584	0.558583
585	0.674833
586	0.594944
587	0.632722
588	0.673361
589	0.679306
590	0.598944
591	0.644
592	0.763778
593	0.624139
594	0.635361
595	0.75975
596	0.661167
597	0.602278
598	0.659028
599	0.72225
600	0.717833
601	0.655361
602	0.732194
603	0.665333
604	0.676
605	0.639944
606	0.673111
607	0.649333
608	0.692556
609	0.607278
610	0.68075
611	0.513583
612	0.752139
613	0.640056
614	0.588194
615	0.704833
616	0.735694
617	0.678389
618	0.651833
619	0.678444
620	0.422833
621	0.59525
622	0.617194
623	0.690861
624	0.661389
625	0.671056
626	0.553972
627	0.776833
628	0.624028
629	0.508917
630	0.609667
631	0.703778
632	0.6665
633	0.716944
634	0.65525
635	0.6615
636	0.689472
637	0.652806
638	0.729417
639	0.660611
640	0.574472
641	0.738056
642	0.676028
643	0.6285
644	0.748889
645	0.630389
646	0.658083
647	0.674583
648	0.645389
649	0.655528
650	0.665194
651	0.691333
652	0.643056
653	0.717167
654	0.706778
655	0.648139
656	0.596889
657	0.662667
658	0.571167
659	0.615694
660	0.699917
661	0.634778
662	0.631194
663	0.556
664	0.583361
665	0.615611
666	0.652528
667	0.691611
668	0.658417
669	0.741444
670	0.622472
671	0.790083
672	0.564139
673	0.692278
674	0.685306
675	0.643389
676	0.705278
677	0.652611
678	0.712028
679	0.717583
680	0.590806
681	0.679806
682	0.569361
683	0.663111
684	0.60425
685	0.659361
686	0.623556
687	0.645306
688	0.746389
689	0.667444
690	0.654972
691	0.586972
692	0.662611
693	0.559472
694	0.662667
695	0.76875
696	0.684278
697	0.575944
698	0.744583
699	0.595667
700	0.699
701	0.718611
702	0.597417
703	0.586056
704	0.725639
705	0.6825
706	0.679861
707	0.64325
708	0.692944
709	0.731972
710	0.753028
711	0.771028
712	0.577722
713	0.655111
714	0.674222
715	0.692167
716	0.611028
717	0.532333
718	0.64075
719	0.731472
720	0.659917
721	0.581528
722	0.649417
723	0.728
724	0.678833
725	0.6405
726	0.706
727	0.70925
728	0.658722
729	0.624222
730	0.642111
731	0.649944
732	0.581083
733	0.57425
734	0.690472
735	0.750083
736	0.703972
737	0.7005
738	0.748361
739	0.690389
740	0.755056
741	0.681139
742	0.639167
743	0.618528
744	0.547806
745	0.670944
746	0.628722
747	0.706333
748	0.646472
749	0.632361
750	0.702
751	0.77975
752	0.732333
753	0.736806
754	0.700944
755	0.6345
756	0.488528
757	0.796389
758	0.640694
759	0.688361
760	0.634861
761	0.572917
762	0.765111
763	0.620694
764	0.650944
765	0.691472
766	0.688639
767	0.575139
768	0.659083
769	0.705889
770	0.646972
771	0.686083
772	0.609556
773	0.729306
774	0.624917
775	0.773722
776	0.690306
777	0.718111
778	0.671611
779	0.667194
780	0.569222
781	0.578167
782	0.595472
783	0.601306
784	0.541583
785	0.637611
786	0.617083
787	0.683694
788	0.676972
789	0.702111
790	0.636889
791	0.652028
792	0.598056
793	0.633667
794	0.675583
795	0.660611
796	0.61225
797	0.669278
798	0.622472
799	0.676333
800	0.631361
801	0.761583
802	0.688583
803	0.714694
804	0.530694
805	0.661194
806	0.546417
807	0.609639
808	0.684611
809	0.619056
810	0.679861
811	0.555306
812	0.668944
813	0.738417
814	0.677306
815	0.766806
816	0.639417
817	0.79875
818	0.645667
819	0.666444
820	0.703389
821	0.718778
822	0.683472
823	0.65775
824	0.618861
825	0.660333
826	0.745222
827	0.668583
828	0.735861
829	0.686611
830	0.70075
831	0.763194
832	0.718833
833	0.574167
834	0.631194
835	0.701639
836	0.729306
837	0.794611
838	0.697528
839	0.624389
840	0.700861
841	0.566
842	0.695306
843	0.691861
844	0.67225
845	0.616583
846	0.590639
847	0.68725
848	0.683417
849	0.709861
850	0.508028
851	0.580611
852	0.639194
853	0.627444
854	0.582278
855	0.668472
856	0.715444
857	0.633
858	0.665194
859	0.638417
860	0.565222
861	0.510194
862	0.612694
863	0.722778
864	0.780111
865	0.697278
866	0.675694
867	0.707028
868	0.663139
869	0.69175
870	0.72875
871	0.611139
872	0.679722
873	0.778306
874	0.667861
875	0.631361
876	0.689472
877	0.633889
878	0.717694
879	0.732111
880	0.669417
881	0.710611
882	0.644972
883	0.621806
884	0.609417
885	0.6535
886	0.6695
887	0.660806
888	0.637583
889	0.614472
890	0.674833
891	0.663528
892	0.726611
893	0.530167
894	0.632167
895	0.718667
896	0.649861
897	0.754917
898	0.638361
899	0.637611
900	0.684528
901	0.670972
902	0.760917
903	0.723944
904	0.640722
905	0.756917
906	0.703056
907	0.515
908	0.780139
909	0.665944
910	0.668083
911	0.653472
912	0.585889
913	0.631417
914	0.717806
915	0.692056
916	0.611028
917	0.744083
918	0.717861
919	0.742472
920	0.618611
921	0.681306
922	0.621778
923	0.580667
924	0.605778
925	0.609083
926	0.682639
927	0.629833
928	0.6905
929	0.670056
930	0.704778
931	0.722778
932	0.749806
933	0.653083
934	0.640806
935	0.62825
936	0.686083
937	0.661639
938	0.753222
939	0.680222
940	0.654167
941	0.7395
942	0.76375
943	0.773417
944	0.670139
945	0.607889
946	0.7785
947	0.664556
948	0.700222
949	0.659833
950	0.577333
951	0.603722
952	0.652556
953	0.702889
954	0.674833
955	0.664972
956	0.580361
957	0.767389
958	0.601333
959	0.573889
960	0.585472
961	0.754972
962	0.681056
963	0.78325
964	0.657528
965	0.701917
966	0.757528
967	0.717583
968	0.564194
969	0.72775
970	0.724278
971	0.659444
972	0.665972
973	0.597611
974	0.616111
975	0.659417
976	0.658972
977	0.580806
978	0.648778
979	0.695056
980	0.730278
981	0.545639
982	0.661444
983	0.66275
984	0.635694
985	0.753444
986	0.683583
987	0.663917
988	0.680917
989	0.680083
990	0.688056
991	0.655167
992	0.614889
993	0.587083
994	0.64425
995	0.607083
996	0.6815
997	0.562722
998	0.69875
999	0.694972
