seed	Area
411	0.736049
412	0.688296
413	0.553481
414	0.646074
415	0.696988
416	0.676247
417	0.669136
418	0.685284
419	0.622963
420	0.672444
421	0.666123
422	0.61037
423	0.598321
424	0.626173
425	0.676988
426	0.700741
427	0.728049
428	0.584198
429	0.729086
430	0.760099
431	0.61758
432	0.726617
433	0.63679
434	0.603654
435	0.659704
436	0.594321
437	0.655654
438	0.648
439	0.591753
440	0.68558
441	0.552593
442	0.577827
443	0.597531
444	0.71679
445	0.740346
446	0.707556
447	0.705037
448	0.687901
449	0.573778
450	0.579506
451	0.652889
452	0.470025
453	0.645877
454	0.707852
455	0.713086
456	0.554617
457	0.759753
458	0.573086
459	0.669679
460	0.668543
461	0.67758
462	0.645086
463	0.696741
464	0.654519
465	0.724049
466	0.778123
467	0.544395
468	0.556988
469	0.701136
470	0.766963
471	0.554667
472	0.607556
473	0.671111
474	0.802469
475	0.761481
476	0.709086
477	0.676296
478	0.607556
479	0.567951
480	0.741432
481	0.555704
482	0.686074
483	0.633481
484	0.752395
485	0.677235
486	0.62563
487	0.497728
488	0.618864
489	0.756889
490	0.63437
491	0.642963
492	0.783457
493	0.652
494	0.677086
495	0.630321
496	0.612642
497	0.645877
498	0.609728
499	0.726025
500	0.504988
501	0.789679
502	0.662123
503	0.726074
504	0.604988
505	0.654963
506	0.652741
507	0.735704
508	0.706519
509	0.689432
510	0.717531
511	0.723506
512	0.664543
513	0.723605
514	0.578765
515	0.641481
516	0.704395
517	0.792346
518	0.744444
519	0.730667
520	0.643605
521	0.473432
522	0.664938
523	0.741975
524	0.720543
525	0.649136
526	0.66716
527	0.538815
528	0.750321
529	0.728889
530	0.805333
531	0.597975
532	0.599309
533	0.654617
534	0.568049
535	0.81921
536	0.844543
537	0.698469
538	0.700642
539	0.692198
540	0.752988
541	0.676593
542	0.680049
543	0.749926
544	0.725383
545	0.552642
546	0.588741
547	0.687605
548	0.739111
549	0.678123
550	0.840494
551	0.626815
552	0.57121
553	0.697827
554	0.733679
555	0.664444
556	0.736099
557	0.512741
558	0.657679
559	0.632938
560	0.671802
561	0.658469
562	0.547753
563	0.622716
564	0.541926
565	0.709778
566	0.682272
567	0.703802
568	0.566025
569	0.704988
570	0.60242
571	0.878173
572	0.66316
573	0.599753
574	0.662519
575	0.71358
576	0.831062
577	0.791358
578	0.644346
579	0.688296
580	0.670123
581	0.633432
582	0.658123
583	0.721778
584	0.670272
585	0.641531
586	0.604494
587	0.59279
588	0.714025
589	0.623062
590	0.66163
591	0.583556
592	0.730222
593	0.580247
594	0.63521
595	0.600691
596	0.753481
597	0.661185
598	0.642222
599	0.693383
600	0.67437
601	0.656099
602	0.723012
603	0.690963
604	0.667259
605	0.618123
606	0.733926
607	0.713728
608	0.737235
609	0.737728
610	0.734617
611	0.631407
612	0.65684
613	0.662864
614	0.568889
615	0.627457
616	0.616444
617	0.73037
618	0.792
619	0.62
620	0.594716
621	0.629926
622	0.621827
623	0.705827
624	0.708593
625	0.611012
626	0.594864
627	0.611407
628	0.739111
629	0.640494
630	0.608444
631	0.728543
632	0.684938
633	0.587407
634	0.833432
635	0.606617
636	0.608247
637	0.659457
638	0.739901
639	0.64084
640	0.745037
641	0.662765
642	0.623309
643	0.700296
644	0.700691
645	0.743704
646	0.643951
647	0.655309
648	0.639358
649	0.719012
650	0.765877
651	0.672543
652	0.64242
653	0.633284
654	0.745037
655	0.610272
656	0.629235
657	0.558765
658	0.711407
659	0.694667
660	0.730914
661	0.516938
662	0.81842
663	0.594321
664	0.535654
665	0.64958
666	0.720741
667	0.712741
668	0.722716
669	0.794815
670	0.676346
671	0.733383
672	0.564691
673	0.723852
674	0.782617
675	0.662716
676	0.736593
677	0.714914
678	0.684148
679	0.552494
680	0.717975
681	0.48242
682	0.674667
683	0.589432
684	0.794519
685	0.691062
686	0.721185
687	0.706864
688	0.702025
689	0.739753
690	0.714667
691	0.705778
692	0.700889
693	0.54084
694	0.62637
695	0.69442
696	0.721086
697	0.708642
698	0.73921
699	0.380741
700	0.576444
701	0.68242
702	0.652593
703	0.70484
704	0.709778
705	0.62158
706	0.664988
707	0.730864
708	0.790667
709	0.678716
710	0.558222
711	0.699259
712	0.660247
713	0.633284
714	0.767802
715	0.770025
716	0.716247
717	0.661086
718	0.627753
719	0.692988
720	0.595556
721	0.613383
722	0.644593
723	0.712346
724	0.619704
725	0.577481
726	0.685531
727	0.629679
728	0.557778
729	0.642765
730	0.725481
731	0.627802
732	0.723605
733	0.662123
734	0.775309
735	0.704346
736	0.701531
737	0.630716
738	0.643951
739	0.592148
740	0.664148
741	0.774074
742	0.705679
743	0.536642
744	0.677037
745	0.64479
746	0.673185
747	0.762025
748	0.615802
749	0.67279
750	0.641926
751	0.785975
752	0.639852
753	0.753679
754	0.635012
755	0.649877
756	0.673333
757	0.637432
758	0.569827
759	0.565136
760	0.594864
761	0.622074
762	0.697235
763	0.450321
764	0.682864
765	0.590864
766	0.850815
767	0.67516
768	0.783605
769	0.723309
770	0.566568
771	0.769136
772	0.661481
773	0.554025
774	0.69916
775	0.68158
776	0.700247
777	0.645136
778	0.764593
779	0.594864
780	0.599111
781	0.662519
782	0.735704
783	0.570173
784	0.543407
785	0.743309
786	0.654321
787	0.616296
788	0.761432
789	0.796938
790	0.656444
791	0.574173
792	0.731259
793	0.640691
794	0.677926
795	0.595605
796	0.75516
797	0.55363
798	0.61284
799	0.611259
800	0.518568
801	0.713284
802	0.730765
803	0.671259
804	0.694222
805	0.601185
806	0.611506
807	0.727407
808	0.694173
809	0.714025
810	0.616346
811	0.604444
812	0.610765
813	0.618123
814	0.631901
815	0.693975
816	0.673778
817	0.78321
818	0.683012
819	0.661728
820	0.744444
821	0.691407
822	0.580938
823	0.751753
824	0.67116
825	0.829432
826	0.703901
827	0.387852
828	0.843062
829	0.627506
830	0.657383
831	0.808691
832	0.639111
833	0.629827
834	0.65358
835	0.73842
836	0.649086
837	0.787802
838	0.722716
839	0.53042
840	0.695309
841	0.742025
842	0.624494
843	0.755457
844	0.702272
845	0.735012
846	0.739802
847	0.631062
848	0.630914
849	0.624296
850	0.542123
851	0.698321
852	0.664346
853	0.572296
854	0.663753
855	0.599753
856	0.534914
857	0.678074
858	0.741235
859	0.608642
860	0.563012
861	0.640691
862	0.691012
863	0.762321
864	0.557086
865	0.668346
866	0.579802
867	0.757383
868	0.618222
869	0.564543
870	0.644296
871	0.638716
872	0.708444
873	0.671802
874	0.719753
875	0.748395
876	0.679358
877	0.62237
878	0.760049
879	0.684099
880	0.699753
881	0.706716
882	0.609926
883	0.720889
884	0.688444
885	0.683556
886	0.674617
887	0.556593
888	0.710272
889	0.794963
890	0.735457
891	0.667852
892	0.762123
893	0.664049
894	0.671012
895	0.627259
896	0.765778
897	0.665926
898	0.717531
899	0.60884
900	0.66558
901	0.660148
902	0.660296
903	0.656889
904	0.680691
905	0.718963
906	0.664642
907	0.682321
908	0.621185
909	0.742617
910	0.595457
911	0.66963
912	0.691012
913	0.678272
914	0.72642
915	0.835901
916	0.602272
917	0.717778
918	0.722519
919	0.487951
920	0.543556
921	0.685679
922	0.665877
923	0.572247
924	0.716296
925	0.666173
926	0.759704
927	0.709827
928	0.779901
929	0.648247
930	0.669136
931	0.501432
932	0.682617
933	0.668494
934	0.519062
935	0.500198
936	0.707506
937	0.636395
938	0.800741
939	0.639062
940	0.687951
941	0.74558
942	0.681235
943	0.670667
944	0.549926
945	0.584691
946	0.650469
947	0.594519
948	0.743654
949	0.682716
950	0.683753
951	0.692543
952	0.659951
953	0.680444
954	0.771062
955	0.605481
956	0.571852
957	0.661383
958	0.759309
959	0.536741
960	0.593877
961	0.395358
962	0.684543
963	0.697728
964	0.723309
965	0.650025
966	0.66963
967	0.764198
968	0.596741
969	0.658519
970	0.778469
971	0.700494
972	0.588049
973	0.728247
974	0.541086
975	0.68084
976	0.789531
977	0.722815
978	0.604741
979	0.733333
980	0.825728
981	0.587358
982	0.564444
983	0.655852
984	0.665481
985	0.592889
986	0.637877
987	0.614815
988	0.71758
989	0.843704
990	0.675309
991	0.626519
992	0.610765
993	0.699259
994	0.788346
995	0.659802
996	0.82958
997	0.613728
998	0.763012
999	0.733778
