seed	Area
508	0.610284
509	0.662691
510	0.664852
511	0.653049
512	0.667407
513	0.669864
514	0.67216
515	0.710272
516	0.691333
517	0.656531
518	0.586852
519	0.617198
520	0.743568
521	0.608309
522	0.717605
523	0.688506
524	0.638346
525	0.686407
526	0.702111
527	0.693432
528	0.689901
529	0.576086
530	0.682519
531	0.759556
532	0.658358
533	0.619753
534	0.667099
535	0.67263
536	0.619864
537	0.69716
538	0.594062
539	0.661802
540	0.689481
541	0.646383
542	0.718728
543	0.699753
544	0.713765
545	0.763481
546	0.696123
547	0.689185
548	0.647099
549	0.652259
550	0.690827
551	0.672358
552	0.633383
553	0.673827
554	0.676667
555	0.696975
556	0.674827
557	0.694383
558	0.673481
559	0.640765
560	0.620444
561	0.682074
562	0.710111
563	0.629877
564	0.622259
565	0.720691
566	0.652877
567	0.755877
568	0.688852
569	0.604556
570	0.646
571	0.700099
572	0.729877
573	0.670519
574	0.600568
575	0.705506
576	0.626802
577	0.654827
578	0.674222
579	0.711074
580	0.664037
581	0.762432
582	0.717148
583	0.690975
584	0.65763
585	0.700519
586	0.743963
587	0.670617
588	0.678988
589	0.633025
590	0.674123
591	0.687988
592	0.629531
593	0.705556
594	0.648765
595	0.664617
596	0.710914
597	0.67816
598	0.769037
599	0.727086
600	0.672531
601	0.611556
602	0.623975
603	0.633099
604	0.691901
605	0.619593
606	0.697062
607	0.690975
608	0.681346
609	0.645333
610	0.666642
611	0.725691
612	0.72521
613	0.740025
614	0.692309
615	0.625272
616	0.651012
617	0.766086
618	0.659037
619	0.687852
620	0.711235
621	0.73021
622	0.674111
623	0.643346
624	0.70516
625	0.65058
626	0.709247
627	0.664383
628	0.569556
629	0.616667
630	0.675568
631	0.744346
632	0.68237
633	0.70979
634	0.634852
635	0.69884
636	0.647481
637	0.718173
638	0.674346
639	0.776099
640	0.667049
641	0.745148
642	0.636815
643	0.676111
644	0.68079
645	0.599383
646	0.638951
647	0.621654
648	0.73237
649	0.647593
650	0.65458
651	0.740235
652	0.668593
653	0.707531
654	0.636235
655	0.739457
656	0.640111
657	0.692247
658	0.675062
659	0.684963
660	0.636877
661	0.727123
662	0.720901
663	0.655247
664	0.663481
665	0.648864
666	0.634741
667	0.710481
668	0.67063
669	0.657815
670	0.66058
671	0.727494
672	0.609407
673	0.681247
674	0.735049
675	0.683901
676	0.582605
677	0.658309
678	0.678012
679	0.66679
680	0.719123
681	0.712383
682	0.747593
683	0.655716
684	0.723642
685	0.577481
686	0.655
687	0.587333
688	0.681481
689	0.543963
690	0.652963
691	0.66363
692	0.655148
693	0.632568
694	0.684481
695	0.721309
696	0.691827
697	0.664704
698	0.669062
699	0.804531
700	0.665173
701	0.621543
702	0.596877
703	0.705877
704	0.703284
705	0.663123
706	0.680148
707	0.678753
708	0.666963
709	0.768333
710	0.684691
711	0.641691
712	0.648617
713	0.700099
714	0.713259
715	0.726062
716	0.73716
717	0.657457
718	0.700173
719	0.736519
720	0.683568
721	0.660716
722	0.659667
723	0.642272
724	0.661901
725	0.568765
726	0.658864
727	0.727383
728	0.583407
729	0.691654
730	0.657494
731	0.631593
732	0.646975
733	0.658383
734	0.761481
735	0.707728
736	0.607185
737	0.661074
738	0.601765
739	0.671617
740	0.658235
741	0.686037
742	0.625259
743	0.699136
744	0.694086
745	0.666296
746	0.637852
747	0.588728
748	0.673
749	0.58184
750	0.740975
751	0.643593
752	0.656975
753	0.657765
754	0.733926
755	0.626667
756	0.654407
757	0.681148
758	0.626605
759	0.619494
760	0.68621
761	0.616185
762	0.662432
763	0.629691
764	0.628123
765	0.56521
766	0.673284
767	0.599086
768	0.704802
769	0.705284
770	0.613136
771	0.649728
772	0.681259
773	0.594284
774	0.637802
775	0.708309
776	0.649568
777	0.645012
778	0.766309
779	0.693519
780	0.617086
781	0.706198
782	0.634136
783	0.67079
784	0.570247
785	0.616938
786	0.689654
787	0.67642
788	0.643123
789	0.662309
790	0.674827
791	0.66379
792	0.704123
793	0.66758
794	0.694605
795	0.606741
796	0.598062
797	0.679185
798	0.747012
799	0.680321
800	0.615086
801	0.649815
802	0.709877
803	0.651691
804	0.644914
805	0.734346
806	0.651802
807	0.621074
808	0.623432
809	0.655827
810	0.613309
811	0.656716
812	0.726235
813	0.723926
814	0.680963
815	0.654148
816	0.63837
817	0.710938
818	0.597864
819	0.708049
820	0.697346
821	0.752272
822	0.651926
823	0.506617
824	0.603309
825	0.650012
826	0.652778
827	0.662716
828	0.637284
829	0.744259
830	0.705185
831	0.674778
832	0.629111
833	0.574679
834	0.677111
835	0.658222
836	0.625074
837	0.696988
838	0.680778
839	0.685012
840	0.628123
841	0.662765
842	0.649827
843	0.677889
844	0.663593
845	0.777025
846	0.678296
847	0.656432
848	0.616185
849	0.64779
850	0.597432
851	0.515802
852	0.628827
853	0.66
854	0.649543
855	0.71558
856	0.615123
857	0.625679
858	0.679914
859	0.638494
860	0.701222
861	0.704617
862	0.624519
863	0.61358
864	0.724457
865	0.67058
866	0.640975
867	0.728852
868	0.666963
869	0.585099
870	0.726346
871	0.685432
872	0.67516
873	0.670901
874	0.638938
875	0.703827
876	0.711049
877	0.674
878	0.687741
879	0.634938
880	0.605988
881	0.712827
882	0.684568
883	0.649074
884	0.681358
885	0.629519
886	0.659802
887	0.620025
888	0.635
889	0.706642
890	0.66842
891	0.636679
892	0.691025
893	0.693716
894	0.650901
895	0.657432
896	0.626506
897	0.630025
898	0.58742
899	0.744309
900	0.595556
901	0.749926
902	0.708469
903	0.698272
904	0.75484
905	0.629321
906	0.70263
907	0.72821
908	0.567012
909	0.622049
910	0.615605
911	0.535444
912	0.657728
913	0.637358
914	0.678136
915	0.65279
916	0.659346
917	0.681136
918	0.647654
919	0.73463
920	0.659469
921	0.661889
922	0.649432
923	0.650815
924	0.646037
925	0.643
926	0.611889
927	0.599099
928	0.561975
929	0.680827
930	0.675173
931	0.716
932	0.693358
933	0.623469
934	0.672481
935	0.689111
936	0.745815
937	0.628593
938	0.730506
939	0.77337
940	0.654901
941	0.798852
942	0.675444
943	0.568679
944	0.732432
945	0.703321
946	0.682173
947	0.60721
948	0.679173
949	0.663802
950	0.73658
951	0.580494
952	0.677123
953	0.671617
954	0.646049
955	0.73779
956	0.693444
957	0.691235
958	0.671358
959	0.626494
960	0.636667
961	0.661802
962	0.656864
963	0.738086
964	0.663679
965	0.655296
966	0.72121
967	0.728198
968	0.686889
969	0.71184
970	0.604025
971	0.641667
972	0.661222
973	0.578901
974	0.744432
975	0.635185
976	0.68479
977	0.673
978	0.623654
979	0.664086
980	0.68837
981	0.626086
982	0.648494
983	0.715457
984	0.701296
985	0.735691
986	0.67963
987	0.661062
988	0.613741
989	0.584235
990	0.671765
991	0.753025
992	0.69484
993	0.632753
994	0.684062
995	0.706321
996	0.708728
997	0.66416
998	0.714605
999	0.719951
